id,text,retweet_count,reply_count,like_count
1464071914050129931,"Fiis sold more than Rs 15,000 crore worth of shares in Indian markets nd today news came that UK found new covid variant....Meanwhile Fiis knows all this things before it 7-8 days ago....Mostly Fiis belongs to Europe so they know wt is worst situation on there...

#covidvariant",0,0,0
1464071906173276161,"""He said its many mutations SUGGESTED IT COULD HAVE emerged during a LINGERING infection in an immunocompromised person, SUCH AS an AIDS patient.""
A very carefully crafted quote.
https://t.co/2MPH3jh2Ni",0,0,0
1464071901869862912,workers at cargill (site of the country’s largest outbreak) voted to strike earlier this month and 98% voted against the company’s offered agreement. they are not messing around. love to see it. https://t.co/2QhT4sdR2j,0,0,0
1464071901681094666,"Omg:
A new Covid-19 variant could show immune evasion and enhanced transmissibility, South African scientists warn
https://t.co/0gwd7USq26",0,0,0
1464071899542171650,"Thankful for the Pfizer vaccine making my boobs bigger, the HOV lane, and All Too Well (10 minute version) (Taylor’s Version)",0,0,0
1464071894265737222,"To the child's Grandma who was dancing to Havana in the post-shot waiting area at the pediatric vaccine clinic today, will you be my Grandma too? ❤️",0,0,0
1464071892654956545,"""The findings show many nurses report they have now reached the point where emotional and physical toll of the pandemic has become too much to manage.""

I'm so sorry #BCNurses. We tried. They knew better. #BCPoli 

https://t.co/Hg00m9cRh6",0,0,0
1464071887580016653,I truly don’t understand the mindset &amp; makeup of people that stoop so low … the arrogance and complete misinformation coming from these people is Cult like …Former PPC candidate: Clog booking system so kids can’t get jab | Windsor Star https://t.co/JtKp4wB0el,0,0,0
1464071883041783808,"Throughout the pandemic, pastoral care needs increased in many congregations. All the while, pastors juggled the shift to Zoom, changing rules, and a new dynamic with their congregants. That’s where the Ottawa Pastoral Care Training Program [...]
https://t.co/TMgvQveGZm",0,0,0
1464071881355579393,WTF? They started developing the Coronavirus Vaccine back in 2015? https://t.co/jrQp98ET7t,0,0,0
1464071877916250113,"AMEN! We are blessed President Trump saw vaccines exist before he was wrongfully cheated. I am a conservative and I’m ashamed of all the conservatives trashing the vaccines because they want Biden out and are fine with more people dying to make it happen. FORCE ALL, END COVID https://t.co/vwR3EsacoD",0,0,0
1464071876230090753,"A friendly football match was  conducted between 156 Bn CRPF Vs DIG(OPS)Range , Bongaigaon, Social distancing &amp; precautions/protocols of Covid-19 was strictly followed. https://t.co/vJapygETI9",0,0,1
1464071874741084163,"How a former Family First leader and a property mogul run a network of online anti-vaxxer, anti-Dan Andrews groups via @crikey_news https://t.co/joCXR5gHHn 
News story from Crikey on 19th November, 2021.",0,0,0
1464071874615423010,"Been taking it easy this Thanksgiving since I went hard to get my COVID booster and flu shot at the same but feeling thankful for health and all of you here. No matter where you are in the world, hope you can find some ways to feel thankful, count your blessings and find peace 🥰 https://t.co/VN58mt7Kb9",0,0,8
1464071874082603013,Another covid place to avoid. Retweet to your pals. https://t.co/QIgKhvypz3,0,0,0
1464071869095723008,"France said it will make COVID-19 booster shots available to all adults, toughen rules on wearing face masks and ramp up health pass checks as it seeks to curb a fifth wave of infections. #GetVaccinated #WearAMask #RSNA21 https://t.co/OdxUWEpQkx",0,0,0
1464071868282023944,"Today, I said, “I wanna go to more house parties, but not house *parties*. Like, the chill kind” before I remembered the word “Kickback”.

COVID done conditioned the fuck outta me for that. Lmao",0,0,0
1464071864762781696,"Kerala now second in Covid death toll, trails #Maharashtra 

A low case fatality ratio (CFR- the ratio of deaths among the total positive cases detected) of around 0.4% was the hallmark of the #Kerala model of #COVID19  management.

https://t.co/ZCN7dZmhoI via @NewIndianXpress",0,0,0
1464071863215300609,The pandemic's housing crisis splintered the American Dream into 4 different versions. Say goodbye to the white picket fence. https://t.co/8BkAEz5fRc The SHADY Banks will come up with some CREATIVE Financing for you all. The Lawmakers(?) of Congress and Biden will save you?,0,0,0
1464071862724415488,Quebec 5 to 11-year-olds get COVID-19 vaccine https://t.co/mzr9WxtC4f via @YouTube canada #疫苗 25 Nov 2021,0,0,0
1464071861478703107,"Listings go nowhere, lies at your fingertips
Guo Wengui has proven to be the world's biggest virus maker

On 29 October the US Office of the Director of National Intelligence (ODNI) released the latest version of the traceability report on the New Coronavirus. The report clearly",0,1,0
1464071854008807424,"Give them back their land.

⚡️ “'We're in a very risky state': Canada might be walking into the pandemic's fifth wave” by @macleans https://t.co/ojDLYRWgPu",0,0,0
1464071843950866465,"Dr Elena Aruffo, LAMPS &amp; @York_CDM will lead a timely mini-course at the Canadian Mathematics Society winter meeting on ""An introduction of modelling for infectious diseases with vaccination""  https://t.co/QBN3te6lFD  @OMNI_REUNIS  @MathTaskForce  @YorkUScience @YorkUMathStats https://t.co/An7iUJZDPV",0,0,0
1464071837508415509,"When you roll into Thanksgiving to be with your family &amp; then find out that your big brother, sister-in-law &amp; niece all have COVID.  This after your little brother and his whole family had COVID a while back.  Happy Thanksgiving, y’all.",0,2,2
